"","standardised_crepon_profit","crepon_treatment"
"1174",318.802427271105,1
"1175",41.0494378011779,1
"1176",4.06032482598608,1
"1177",109.361056576834,1
"1178",104.854542209531,1
"1179",46.829265572015,1
"1180",185.302516509013,1
"1181",141.262493307157,1
"1182",59.3995447820922,1
"1183",6.42512939496698,1
"1184",18.2045332857398,1
"1185",43.4588613242906,1
"1186",57.4725637005287,1
"1187",-2403.55111101196,1
"1188",18.1822238086739,1
"1189",159.212593978672,1
"1190",150.144453864001,1
"1191",-32.0570431541975,1
"1192",46.7271997144387,1
"1193",185.168659646618,1
"1194",0,1
"1195",129.175218632875,1
"1196",8.12064965197216,1
"1197",-281.456362662859,1
"1198",397.529783151883,1
"1199",75.7183651615206,0
"1200",65.9289666250223,0
"1201",0,0
"1202",41.7633410672854,0
"1203",38.4615384615385,0
"1204",78.172407638765,0
"1205",223.300017847582,0
"1206",58.4686774941995,0
"1207",47.2603962163127,0
"1208",34.9009459218276,0
"1209",17.4013921113689,0
"1210",0,0
"1211",131.197572728895,0
"1212",184.633232197037,0
"1213",120.649651972158,0
"1214",103.730144565411,0
"1215",0,0
"1216",49.8126003926468,0
"1217",51.0708548991612,0
"1218",159.066571479565,0
"1219",128.591825807603,0
"1220",211.359985721935,0
"1221",23.9157594145993,0
"1222",77.1283241120828,0
"1223",-41.6473317865429,0
"1224",341.807960021417,0
"1225",4.50651436730323,0
"1226",168.284847403177,0
"1227",20.1945386400143,0
"1228",140.683562377298,0
"1229",3.5248973764055,1
"1230",101.731215420311,1
"1231",0,1
"1232",-962.011422452258,1
"1233",24.6385864715331,1
"1234",40.7103337497769,1
"1235",224.254863466,1
"1236",354.194181688381,1
"1237",0,1
"1238",98.1170801356416,1
"1239",4.90808495448867,1
"1240",115.679100481885,1
"1241",53.7836873103695,1
"1242",4.64037122969838,1
"1243",-35.3828306264501,1
"1244",42.7003391040514,1
"1245",33.5891486703552,1
"1246",226.467963590933,1
"1247",240.844190612172,1
"1248",0,1
"1249",81.4117437087275,1
"1250",0,1
"1251",635.454220953061,1
"1252",198.465107977869,1
"1253",1421.1047653043,1
"1254",0,1
"1255",43.4945564875959,1
"1256",63.2429055862931,1
"1257",60.0571122612886,1
"1258",341.201142245226,1
"1259",1.37426378725683,0
"1260",26.4679635909334,0
"1261",53.2571836516152,0
"1262",0,0
"1263",35.900410494378,0
"1264",53.5784401213636,0
"1265",48.2777083705158,0
"1266",-14.5100838836338,0
"1267",81.0815634481528,0
"1268",52.6949848295556,0
"1269",132.384436908799,0
"1270",30.3408888095663,0
"1271",0,0
"1272",95.7522755666607,0
"1273",56.0681777619133,0
"1274",101.329644833125,0
"1275",38.2295199000535,0
"1276",2.59682313046582,0
"1277",3.33749776905229,0
"1278",32.0364090665715,0
"1279",256.273424950919,0
"1280",0.0267713724790291,0
"1281",0,0
"1282",0.0446189541317152,0
"1283",0,0
"1284",-3.65875423880064,0
"1285",86.7749419953596,0
"1286",-15.3132250580046,0
"1287",12.5111547385329,0
"1288",964.88488309834,1
"1289",-16.1788327681599,1
"1290",570.756737462074,1
"1291",16.9284311975727,1
"1292",5.04194181688381,1
"1293",107.34427985008,1
"1294",171.069070140996,1
"1295",167.124754595752,1
"1296",3860.03034088881,1
"1297",43.833660538997,1
"1298",190.26414420846,1
"1299",2423.70158843477,1
"1300",133.874709976798,1
"1301",95.6630376583973,1
"1302",1054.74745671961,1
"1303",296.716044975906,1
"1304",138.568623951455,1
"1305",1170.60503301803,1
"1306",41.5670176691058,1
"1307",232.955559521685,1
"1308",232.223808673925,1
"1309",274.504729609138,1
"1310",315.625557736927,1
"1311",10.771015527396,1
"1312",0,1
"1313",1619.53417811887,1
"1314",381.621452793147,1
"1315",1.40103515973586,1
"1316",70.2570051757987,1
"1317",312.332678922006,0
"1318",122.309477065858,0
"1319",-16.9552025700518,0
"1320",-2119.93574870605,0
"1321",950.205247189006,0
"1322",5.62198822059611,0
"1323",582.545065143673,0
"1324",-41.7633410672854,0
"1325",-40.1570587185436,0
"1326",81.7062288059968,0
"1327",-66.7856505443512,0
"1328",0,0
"1329",-11.2439764411922,0
"1330",-32.1256469748349,0
"1331",107.763698018918,0
"1332",532.214884883098,0
"1333",114.224522577191,0
"1334",0,0
"1335",-66.1252900232019,0
"1336",-30.073175084776,0
"1337",1.33856862395145,0
"1338",1.78475816526861,0
"1339",-22.4879528823844,0
"1340",-17.1336783865786,0
"1341",0,0
"1342",43.1019096912368,0
"1343",-80.2248795288238,0
"1344",7.58522220239158,0
"1345",0,0
"1346",5.38996965911119,0
"1347",60.4140638943423,0
"1348",2.23094770658576,0
"1349",335.088345529181,0
"1350",-34.3565946814207,0
"1351",0,0
"1352",-344.993753346422,0
"1353",183.470908441906,0
"1354",78.0831697305015,0
"1355",20.9709084419061,0
"1356",0,0
"1357",18.4008566839193,0
"1358",2.67713724790291,0
"1359",1.33856862395145,0
"1360",281.099411029805,1
"1361",57.2014991968588,1
"1362",3431.5723719436,1
"1363",-102.088167053364,1
"1364",-67.4638586471533,1
"1365",1611.63662323755,1
"1366",557.290737105122,1
"1367",551.169016598251,1
"1368",-24.9446794685883,1
"1369",-85.6683919328931,1
"1370",561.359985721935,1
"1371",217.918971979297,1
"1372",15.6166339461003,1
"1373",-35.5166874888453,1
"1374",369.444940210601,1
"1375",-393.360699625201,1
"1376",-4.1049437801178,1
"1377",0,1
"1378",133.232197037301,1
"1379",57.8261645547028,1
"1380",-8.42405854006782,1
"1381",22.8449045154382,1
"1382",-3.7122969837587,1
"1383",-15.2596823130466,1
"1384",-82.0096376940925,1
"1385",5.62198822059611,1
"1386",-122.148848830983,1
"1387",23.335713010887,1
"1388",29.2700339104051,1
"1389",-19.4270926289488,1
"1390",25.8789933963948,1
"1391",366.241299303944,1
"1392",-20.8281277886846,1
"1393",-89.8625736212743,1
"1394",-11.9578797072997,1
"1395",284.311975727289,1
"1396",-18.2402284490452,1
"1397",642.245225771908,1
"1398",119.578797072997,1
"1399",137.569159378904,1
"1400",-6.51436730323041,1
"1401",12.4933071568802,1
"1402",-119.489559164733,1
"1403",81.6526860610387,1
"1404",103.596287703016,0
"1405",-22.6664286989113,0
"1406",-153.625290023202,0
"1407",42.4683205425665,0
"1408",0,0
"1409",66.0538996965911,0
"1410",10.7487060503302,0
"1411",-860.788863109049,0
"1412",2932.07656612529,0
"1413",-8.75423880064251,0
"1414",-1.78475816526861,0
"1415",-321.568802427271,0
"1416",3.63198286632161,0
"1417",38.9233446368017,0
"1418",-222.126539353918,0
"1419",-20.2748527574514,0
"1420",1.01731215420311,0
"1421",52.106014635017,0
"1422",-72.2827056933786,0
"1423",8.92379082634303,0
"1424",7.58522220239158,0
"1425",218.052828841692,0
"1426",0,0
"1427",9.36105657683384,0
"1428",0,0
"1429",3251.47242548635,0
"1430",-43.9853649830448,0
"1431",-71.747278243798,0
"1432",-12.8948777440657,0
"1433",55.3498126003927,0
"1434",622.880599678744,0
"1435",0,0
"1436",0,0
"1437",4.26557201499197,0
"1438",6.68391932893093,0
"1439",-54.1674103159022,0
"1440",85.7308584686775,0
"1441",3158.08941638408,0
"1442",-6.95163305372122,0
"1443",0,0
"1444",49.7055149027307,0
"1445",-13.0376583972872,0
"1446",15.6791004818847,0
"1447",-91.5357844012136,0
"1448",0,0
"1449",-5.78261645547028,0
"1450",-3.25718365161521,0
"1451",-30.0820988756024,0
"1452",266.26360878101,0
"1453",-363.9568088524,0
"1454",-55.5595216848117,0
"1455",11.342138140282,1
"1456",0,1
"1457",6.42066749955381,1
"1458",-23.1393896127075,1
"1459",42.1916830269499,1
"1460",0.544351240406925,1
"1461",-23.648045689809,1
"1462",-55.1401035159736,1
"1463",26.4144208459754,1
"1464",0,1
"1465",42.3166160985187,1
"1466",-19.7751204711762,1
"1467",13.3946100303409,1
"1468",36.1416208218533,1
"1469",350.080314117437,1
"1470",32.1256469748349,1
"1471",44.5297162234517,1
"1472",190.879885775477,1
"1473",124.941995359629,1
"1474",6.73746207388899,1
"1475",24.9866143137605,1
"1476",-19.8108156344815,1
"1477",4.56898090308763,1
"1478",-21.3947885061574,1
"1479",-1.78475816526861,1
"1480",1.33856862395145,1
"1481",-79.5555952168481,1
"1482",1.2850258789934,1
"1483",-29.8946992682492,1
"1484",-50.6692843119757,1
"1485",57.6298411565233,1
"1486",18.0260574692129,1
"1487",0,1
"1488",-23.2018561484919,1
"1489",19.4806353739068,1
"1490",0,1
"1491",-6.15741567017669,1
"1492",9.65554167410316,1
"1493",172.336248438337,1
"1494",0,1
"1495",211.203819382474,1
"1496",-11.6321613421381,1
"1497",0,1
"1498",-51.2047117615563,1
"1499",14.6707121185079,1
"1500",12.2166696412636,1
"1501",47.8092093521328,1
"1502",79.4663573085847,1
"1503",-52.7708370515795,1
"1504",-207.701231483134,1
"1505",122.479029091558,1
"1506",-42.5218632875245,1
"1507",0,1
"1508",0,0
"1509",0,0
"1510",-40.2792597506358,0
"1511",-101.909691236837,0
"1512",10.8067106907014,0
"1513",0,0
"1514",-78.0831697305015,0
"1515",-67.5970444823086,0
"1516",0,0
"1517",-134.74924147778,0
"1518",-61.083348206318,0
"1519",-8.54006782081028,0
"1520",-22.086382295199,0
"1521",3.99373190840844,0
"1522",0,0
"1523",-470.685347135463,0
"1524",-54.8360236006381,0
"1525",0,0
"1526",0,0
"1527",33.1965018739961,0
"1528",0,0
"1529",23.2018561484919,0
"1530",3213.45847090844,0
"1531",0,0
"1532",0,0
"1533",-12.4933071568802,0
"1534",41.7365696948064,0
"1535",39.0862038193825,0
"1536",0,0
"1537",225.700517579868,0
"1538",26.9676958772086,0
"1539",0,1
"1540",0,1
"1541",-21.774049616277,1
"1542",-10.0838836337676,1
"1543",90.7103337497769,1
"1544",41.4956273424951,1
"1545",0,1
"1546",6.24665357844012,1
"1547",7.49598429412815,1
"1548",-14.2780653221488,1
"1549",-2.67713724790291,1
"1550",0,1
"1551",-18.7399607353204,1
"1552",16.4197751204712,1
"1553",-42.0756737462074,1
"1554",0,1
"1555",58.0046403712297,1
"1556",-88.0778154560057,1
"1557",0,1
"1558",6.24665357844012,1
"1559",-10.3515973585579,1
"1560",-83.3928252721756,1
"1561",0,1
"1562",401.070854899161,1
"1563",10.2288952346957,1
"1564",-1.78475816526861,1
"1565",-70.4087096198465,1
"1566",0,1
"1567",0,1
"1568",242.950205247189,1
"1569",-12.4933071568802,1
"1570",-50.6087480688359,1
"1571",-90.4158486525076,1
"1572",0,1
"1573",0,1
"1574",0,1
"1575",0,1
"1576",20.524718900589,1
"1577",0,1
"1578",36.9200538146417,1
"1579",8.52222023915759,1
"1580",-96.019989291451,1
"1581",0,1
"1582",0,1
"1583",-22.2202391575941,1
"1584",0,1
"1585",45.567141765572,1
"1586",2.23094770658576,1
"1587",0,1
"1588",-43.7265750490809,1
"1589",0,1
"1590",-3.81938247367482,1
"1591",451.008388363377,1
"1592",117.205199432782,1
"1593",0,1
"1594",0,1
"1595",-82.9912546849902,1
"1596",0,1
"1597",3.07890827179636,1
"1598",40.3199179011244,1
"1599",9.36998036766018,1
"1600",-53.6319828663216,0
"1601",943.902819917901,0
"1602",2301.20471176156,0
"1603",190.969123683741,0
"1604",60.9764021506336,0
"1605",498.159468142067,0
"1606",190.969123683741,0
"1607",-16.7767267535249,0
"1608",-1112.76966580403,0
"1609",4.46189541317152,0
"1610",-71.122612885954,0
"1611",8.92379082634303,0
"1612",26.1645547028378,0
"1613",22.9723038299795,0
"1614",8.92379082634303,0
"1615",29.228765735153,0
"1616",-0.892379082634303,0
"1617",-13.3856862395145,0
"1618",2050.75852222024,0
"1619",17.8475816526861,0
"1620",3.70337319293236,0
"1621",-11.30989833153,0
"1622",2.76637515616634,0
"1623",-8.70069605568446,0
"1624",0,0
"1625",-0.713903266107442,0
"1626",221.577726218097,0
"1627",-38.372300553275,0
"1628",0,0
"1629",-22.7556666071747,0
"1630",606.137337140818,0
"1631",0,1
"1632",117.240763876495,1
"1633",-11.0655006246654,1
"1634",49.5002677137248,1
"1635",22.7199714438694,1
"1636",8.52222023915759,1
"1637",206.719614492236,1
"1638",347.670890594324,1
"1639",602.75745136534,1
"1640",102.311261824023,1
"1641",921.898982687846,1
"1642",26.2537926111012,1
"1643",444.58325896841,1
"1644",-3.30180260574692,1
"1645",241.071747278244,1
"1646",97.3540960199893,1
"1647",0,1
"1648",93.833660538997,1
"1649",88.033196501874,1
"1650",-0.276637515616634,1
"1651",140.281991790112,1
"1652",433.339282527218,1
"1653",-44.797429948242,1
"1654",-610.164197751205,1
"1655",0.892379082634303,1
"1656",83.8836337676245,1
"1657",-48.0099946457255,1
"1658",-13.5463144743887,1
"1659",339.059432446903,1
"1660",253.141174370873,1
"1661",11.6009280742459,1
"1662",109.958950562199,1
"1663",224.121006603605,1
"1664",526.860610387293,1
"1665",0,1
"1666",117.794038907728,1
"1667",102.641442084598,1
"1668",-48.5454220953061,1
"1669",72.3273246475103,1
"1670",13.474924147778,1
"1671",211.940032125647,1
"1672",20.0785293592718,1
"1673",180.260574692129,1
"1674",-21.8632875245404,1
"1675",2.97162234517223,1
"1676",-0.936998036766018,1
"1677",97.8047474567196,1
"1678",2.29341424237016,0
"1679",533.955024094235,0
"1680",526.771372479029,0
"1681",1840.8888095663,0
"1682",126.798143851508,0
"1683",0,0
"1684",0,0
"1685",0.446189541317152,0
"1686",85.222202391576,0
"1687",758.879171872211,0
"1688",5271.45279314653,0
"1689",163.706942709263,0
"1690",1.38318757808317,0
"1691",-13.1179725147243,1
"1692",62.0649651972158,1
"1693",673.799750133857,1
"1694",137.060503301803,1
"1695",-1766.95520257005,1
"1696",78.5739782259504,1
"1697",227.342495091915,1
"1698",149.393182223809,1
"1699",472.69320007139,1
"1700",148.402641442085,1
"1701",-305.238265215063,1
"1702",1073.17508477601,1
"1703",969.070140995895,1
"1704",72.371943601642,0
"1705",38.1938247367482,0
"1706",-123.906835623773,0
"1707",0.615741567017669,0
"1708",2.08816705336427,0
"1709",0,0
"1710",0,0
"1711",155.97893985365,0
"1712",1181.73300017848,0
"1713",889.746564340532,0
"1714",12.9841156523291,0
"1715",115.473853292879,0
"1716",225.54881313582,0
"1717",21.4170979832233,0
"1718",40.6478672139925,0
"1719",773.291094056755,0
"1720",2.23094770658576,0
"1721",-86.5786185971801,0
"1722",160.628234874175,0
"1723",29.9839371765126,0
"1724",69.6055684454756,0
"1725",0,0
"1726",35.3382116723184,0
"1727",8.92379082634303,0
"1728",43.6373371408174,0
"1729",-3.27503123326789,0
"1730",119.66803498126,0
"1731",46.6268070676423,0
"1732",0,0
"1733",43.9050508656077,0
"1734",-149.063001963234,0
"1735",0,0
"1736",0,0
"1737",0,0
"1738",384.419061217205,0
"1739",-16.0895948598965,0
"1740",53.3642691415313,0
"1741",-62.9127253257184,0
"1742",0.803141174370873,0
"1743",0,0
"1744",107.085489916116,0
"1745",0.10049313748285,0
"1746",31.8579332500446,0
"1747",56.7553096555417,0
"1748",-27.2175620203462,0
"1749",0,0
"1750",8.35266821345708,0
"1751",41.0672853828306,0
"1752",324.121006603605,0
"1753",-11.1011957879707,0
"1754",-61.9221845439943,0
"1755",252.364804568981,0
"1756",6.48759593075138,0
"1757",15.0812064965197,0
"1758",46.5018739960735,0
"1759",213.528466892736,0
"1760",288.416919507407,0
"1761",128.984472603962,0
"1762",7.08548991611637,0
"1763",0.892379082634303,0
"1764",95.4845618418704,0
"1765",320.966446546493,0
"1766",-208.932714617169,0
"1767",230.858468677494,0
"1768",13.5641620560414,0
"1769",25.5220417633411,0
"1770",37.8547206853471,0
"1771",9.28074245939675,0
"1772",37.2211315366768,0
"1773",39.4610030340889,0
"1774",446.234160271283,0
"1775",-50.7406746385865,0
"1776",-29.2254149562734,0
"1777",1.67354574889429,0
"1778",18.0372122077459,0
"1779",1094.49736748171,0
"1780",0,0
"1781",0,0
"1782",1007.30300731751,0
"1783",-90.0945921827592,0
"1784",125.441727645904,0
"1785",139.599391509013,0
"1786",78.8863109048724,0
"1787",210.601463501696,0
"1788",0,0
"1789",435.436373371408,0
"1790",13.9657326432268,0
"1791",33.9570284613154,0
"1792",84.5038372300553,0
"1793",1484.09780474746,0
"1794",-31.8400856683919,0
"1795",0,0
"1796",34.0778917962475,0
"1797",93.6998036766018,0
"1798",76.0306978404426,0
"1799",155.654232386668,0
"1800",220.495890873193,0
"1801",0,0
"1802",-7.04979475281099,1
"1803",-11.6901659825094,1
"1804",163.662323755131,1
"1805",13.7872568267,1
"1806",1911.07442441549,1
"1807",5.97893985364983,1
"1808",317.686953417812,1
"1809",14.1442084597537,1
"1810",1029.54388274139,1
"1811",-111.235052650366,1
"1812",12.9127253257184,1
"1813",104.899161163662,1
"1814",58.6025343565947,1
"1815",-4.67606639300375,1
"1816",92.8074245939675,1
"1817",10.9762627164019,1
"1818",500.713903266107,1
"1819",27.3514188827414,1
"1820",212.073888988042,1
"1821",153.962163126896,1
"1822",291.442084597537,1
"1823",0.892379082634303,1
"1824",5.22041763341067,1
"1825",119.257540603248,1
"1826",317.64233446368,1
"1827",2.0524718900589,1
"1828",-10.0481884704623,1
"1829",85.4452971622345,1
"1830",0.0892379082634303,1
"1831",160.699625200785,1
"1832",2494.44940210601,1
"1833",199.00053542745,1
"1834",-148.268784579689,1
"1835",143.003747992147,1
"1836",150.745206251115,1
"1837",236.453685525611,1
"1838",-128.49924147778,1
"1839",3.42673567731572,1
"1840",77.1372479029092,1
"1841",50.4194181688381,1
"1842",62.7342495091915,1
"1843",-20.5693378547207,1
"1844",41.0160781612529,1
"1845",1054.43644866589,1
"1846",151.481349277173,1
"1847",118.775655898626,1
"1848",0,1
"1849",-305.193646260932,1
"1850",-3.23933606996252,1
"1851",-154.663569599991,1
"1852",2579.45743351776,1
"1853",-46.7160449759058,1
"1854",3531.35820096377,1
"1855",64.8759593075138,1
"1856",205.277202224255,1
"1857",0,1
"1858",3325.78975548813,1
"1859",132.250580046404,1
"1860",185.637158665001,1
"1861",176.512582545065,1
"1862",149.919685882563,1
"1863",1.96323398179547,1
"1864",156.523291094057,1
"1865",-28.823844369088,1
"1866",172.407638764947,1
"1867",0,1
"1868",114.402998393718,1
"1869",209.218275923612,1
"1870",-736.815099054078,1
"1871",228.225950383723,1
"1872",123.482955559522,1
"1873",421.381402819918,1
"1874",0,1
"1875",-398.482955559522,1
"1876",62.6450116009281,1
"1877",-30.7870783508835,1
"1878",527.866767802963,1
"1879",134.704622523648,1
"1880",211.940032125647,1
"1881",19.1861502766375,1
"1882",0,1
"1883",0,1
"1884",109.718008209888,1
"1885",55.5059789398537,1
"1886",-4.28341959664465,1
"1887",3.74799214706407,1
"1888",342.495091915046,1
"1889",-95.4845618418704,1
"1890",-116.901659825094,1
"1891",85.3114402998394,1
"1892",22.2470105300732,1
"1893",8.56683919328931,1
"1894",-36.4090665714796,1
"1895",36.498304479743,0
"1896",204.069248616812,0
"1897",305.996787435303,0
"1898",328.707835088346,0
"1899",31.4117437087275,0
"1900",178.96662502231,0
"1901",-5.62198822059611,0
"1902",56.1306442976977,0
"1903",0,0
"1904",-80.5818311618776,0
"1905",263.117972514724,0
"1906",10.6996252007853,0
"1907",963.769409245047,0
"1908",-0.892379082634303,0
"1909",393.226842762806,0
"1910",9.28074245939675,0
"1911",473.228627520971,0
"1912",11.1547385329288,0
"1913",17.3121542031055,0
"1914",-151.169016598251,0
"1915",34.624308406211,0
"1916",-2.9448509726932,0
"1917",29.6626807067642,0
"1918",33.4642155987864,0
"1919",-23.2910940567553,0
"1920",24.4065679100482,0
"1921",92.9412814563627,0
"1922",-48.0992325539889,0
"1923",0,0
"1924",-1.33856862395145,0
"1925",-175.486346600036,0
"1926",0,0
"1927",-27.5298946992683,0
"1928",-58.6293057290737,0
"1929",0,0
"1930",46.671426021774,0
"1931",15.8843476708906,1
"1932",6.42512939496698,1
"1933",-15.7058718543637,1
"1934",0,1
"1935",161.431376048545,1
"1936",122.702123862217,1
"1937",-10.8870248081385,0
"1938",-14.4565411386757,0
"1939",237.194360164198,0
"1940",2918.97197929681,0
"1941",0,0
"1942",-11.9489559164733,0
"1943",-35.9628770301624,0
"1944",0,0
"1945",0,0
"1946",0,0
"1947",0,0
"1948",-34.2673567731572,0
"1949",-57.2014991968588,0
"1950",0,0
"1951",-42.7449580581831,0
"1952",86.6500089237908,0
"1953",0,0
"1954",-36.0521149384258,0
"1955",-103.114402998394,0
"1956",-33.5534535070498,0
"1957",-1.69552025700518,0
"1958",-127.520970908442,0
"1959",20.7031947171158,0
"1960",-17.1336783865786,0
"1961",-1629.43958593611,1
"1962",80.7156880242727,1
"1963",336.605389969659,1
"1964",247.679814385151,1
"1965",-427.726218097448,1
"1966",141.5313225058,1
"1967",-4.90808495448867,1
"1968",76.8338390148135,1
"1969",590.041049437801,1
"1970",-25.3435659468142,1
"1971",261.199357487061,1
"1972",193.646260931644,1
"1973",562.734249509192,1
"1974",0,1
"1975",23.960378368731,1
"1976",75.6291272532572,1
"1977",-66.7499553810459,1
"1978",-0.892379082634303,1
"1979",30.5193646260932,1
"1980",121.988220596109,1
"1981",349.544886667857,1
"1982",-8.87917187221132,1
"1983",0,1
"1984",0,1
"1985",40.3355345350705,1
"1986",61.4849187935035,1
"1987",82.6343030519365,1
"1988",0,1
"1989",25.4328038550776,1
"1990",0,1
"1991",673.478493664109,1
"1992",-13.2072104229877,1
"1993",0,1
"1994",90.7995716580403,1
"1995",248.527574513653,1
"1996",-5.44351240406925,1
"1997",15.2596823130466,1
"1998",196.41263608781,1
"1999",0,1
"2000",0,1
"2001",-0.267713724790291,1
"2002",0,0
"2003",0,0
"2004",0,0
"2005",72.4611815099054,0
"2006",90.8441906121721,0
"2007",-25.3435659468142,0
"2008",325.272175620203,0
"2009",-20.7924326253793,0
"2010",0,0
"2011",-23.648045689809,0
"2012",-8.20988756023559,0
"2013",176.512582545065,0
"2014",0,0
"2015",-7.40674638586472,0
"2016",-94.6814206674996,0
"2017",-18.7399607353204,0
"2018",0,0
"2019",0,0
"2020",188.429189719793,0
"2021",118.597180082099,0
"2022",265.215063358915,0
"2023",274.90853114403,0
"2024",117.303230412279,0
"2025",95.5180609160271,0
"2026",20.8595614932849,0
"2027",441.002797050687,0
"2028",96.5554167410316,0
"2029",197.998282170266,0
"2030",-23.1718516447662,0
"2031",94.5036071635731,0
"2032",67.1739356636512,0
"2033",-6.78141000078083,0
"2034",146.194168790715,0
"2035",527.775961259593,1
"2036",-10.7085489916116,1
"2037",217.450821546493,1
"2038",6.96055684454756,1
"2039",64.4632339817955,1
"2040",134.74924147778,1
"2041",-13.5306629818847,1
"2042",-11.6009280742459,1
"2043",1.29394966981974,1
"2044",13.2184653798746,1
"2045",58.2167459815054,1
"2046",9.81616990897733,1
"2047",-20.3016241299304,1
"2048",2.58789933963948,1
"2049",190.801907181421,1
"2050",48.5900410494378,1
"2051",154.297014434232,1
"2052",158.129573442799,1
"2053",109.364402998394,1
"2054",134.894253078708,1
"2055",0,1
"2056",145.893496299416,1
"2057",44.4404783151883,1
"2058",-115.792530229341,1
"2059",188.083392825272,1
"2060",130.483669462788,1
"2061",-17.7806532214885,1
"2062",47.3544315336092,1
"2063",-11.118381057023,1
"2064",141.212968010999,1
"2065",110.021486815099,1
"2066",128.348094770659,1
"2067",174.728155536097,1
"2068",398.090308763163,1
"2069",-8.39215424493575,1
"2070",0,1
"2071",286.621337759905,1
"2072",100.883455291808,1
"2073",0,0
"2074",157.326432268428,0
"2075",974.656434053186,0
"2076",349.701053007318,0
"2077",28.6453685525611,0
"2078",43.1911475995003,0
"2079",74.6877370381938,0
"2080",29.448509726932,0
"2081",81.5635178698911,0
"2082",20.2570051757987,0
"2083",0.0557736926646439,0
"2084",603.917892758344,0
"2085",161.454016681911,0
"2086",404.027976084241,0
"2087",-4.96385864715331,0
"2088",32.0810280207032,0
"2089",95.6187498605658,0
"2090",4.19418168838122,0
"2091",5.57736926646439,0
"2092",31.8579332500446,0
"2093",269.516469971444,0
"2094",20.0785293592718,0
"2095",16.7767267535249,1
"2096",122.4254863466,1
"2097",911.877565589863,1
"2098",5.84508299125469,1
"2099",-2.67713724790291,1
"2100",240.942352311262,1
"2101",35.248973764055,1
"2102",678.565054435124,1
"2103",69.8554345886132,1
"2104",55.7068295932425,1
"2105",129.484204890237,1
"2106",129.662680706764,1
"2107",92.8074245939675,1
"2108",104.676066393004,1
"2109",90.9668927360343,1
"2110",85.1954310190969,1
"2111",340.210601463502,1
"2112",-147.849366410851,1
"2113",23.880064251294,1
"2114",-151.650901302873,1
"2115",-67.6869534178119,1
"2116",568.722113153668,1
"2117",89.5056219882206,1
"2118",22.1488488309834,1
"2119",177.94038907728,1
"2120",98.1884704622524,1
"2121",1116.18775655899,1
"2122",-11.1993574870605,1
"2123",72.9519900053543,1
"2124",-20.0339104051401,1
"2125",9.11119043369624,1
"2126",-216.491165447082,1
"2127",3038.41691950741,1
"2128",0,1
"2129",460.547920756737,1
"2130",634.472603962163,0
"2131",452.257719079065,0
"2132",0,0
"2133",19.6769587720864,0
"2134",-9.28074245939675,0
"2135",195.074067463859,0
"2136",-13.9211136890951,0
"2137",177.445223262092,0
"2138",3.33749776905229,0
"2139",713.680450205247,0
"2140",268.775655898626,0
"2141",185.391754417276,0
"2142",151.650901302873,0
"2143",776.146707121185,0
"2144",184.18704265572,0
"2145",502.56112796716,0
"2146",100.258789933964,0
"2147",269.355702302338,0
"2148",-0.758522220239158,0
"2149",30.1177940389077,0
"2150",93.1643762270213,0
"2151",60.0571122612886,0
"2152",21.0690701409959,0
"2153",547.329555595217,0
"2154",314.028199179011,0
"2155",80.4033553453507,0
"2156",213.680171336784,0
"2157",224.879528823844,0
"2158",306.933785472069,0
"2159",23.8265215063359,0
"2160",68.6507228270569,0
"2161",278.243797965376,0
"2162",120.671961449224,0
"2163",-59.83401749063,0
"2164",19.9446724968767,0
"2165",227.11047653043,0
"2166",-2.81099411029805,0
"2167",156.389434231662,0
"2168",44.172764590398,0
"2169",283.687310369445,0
"2170",78.797072996609,0
"2171",431.866857040871,0
"2172",13.2518293771194,0
"2173",972.336248438337,0
"2174",175.620203462431,0
"2175",7.33535605925397,1
"2176",108.513296448331,1
"2177",17.4906300196323,1
"2178",46.8588256291273,1
"2179",433.383901481349,1
"2180",-2.76637515616634,1
"2181",382.036409066572,1
"2182",35.7620917365697,1
"2183",917.988270792433,1
"2184",14.6350169552026,1
"2185",-135.820096376941,1
"2186",533.82116723184,1
"2187",-24.3173300017848,1
"2188",257.692307692308,1
"2189",306.871318936284,1
"2190",1.33856862395145,1
"2191",-291.272532571837,1
"2192",3177.44958058183,1
"2193",23.2018561484919,0
"2194",33.7230055327503,0
"2195",133.794395859361,0
"2196",52.6057469212922,0
"2197",-121.147153310726,0
"2198",112.172050687132,0
"2199",-163.394610030341,0
"2200",-130.621779069249,0
"2201",11.7794038907728,0
"2202",2204.57790469391,0
"2203",0,0
"2204",44.2173835445297,0
"2205",535.427449580582,0
"2206",6.96055684454756,0
"2207",53.877387114046,0
"2208",-10.4631447438872,0
"2209",18.2045332857398,0
"2210",-272.443333928253,0
"2211",0,0
"2212",5.78261645547028,0
"2213",9.81616990897733,1
"2214",0,1
"2215",1373.99607353204,1
"2216",-16.0628234874175,1
"2217",0.713903266107442,1
"2218",-0.356951633053721,1
"2219",-43.9942887738711,1
"2220",40.0678208102802,1
"2221",144.001426063604,1
"2222",0.624665357844012,1
"2223",0,1
"2224",537.377297876138,1
"2225",0,1
"2226",0,1
"2227",0,1
"2228",0,1
"2229",-0.580046403712297,1
"2230",-88.7917187221132,1
"2231",770.422443891665,1
"2232",-38.372300553275,1
"2233",144.297697661967,1
"2234",99.1433160806711,1
"2235",62.6450116009281,1
"2236",-21.5420310547921,1
"2237",0,1
"2238",0,1
