"","standardised_banerjee_profit","banerjee_treatment"
"3061",0,1
"3062",0,1
"3063",0,1
"3064",0,1
"3065",0,1
"3066",0,1
"3067",0,1
"3068",0,1
"3069",0,1
"3070",32.5022027903624,0
"3071",6.50044055807248,0
"3072",0,0
"3073",59.3706904303953,0
"3074",0,0
"3075",0,0
"3076",0,0
"3077",0,0
"3078",0,0
"3079",0,0
"3080",0,0
"3081",0,0
"3082",0,0
"3083",555.007614848228,0
"3084",-26.0017622322899,0
"3085",517.868431126441,0
"3086",0,0
"3087",0,1
"3088",0,1
"3089",124.808458714992,1
"3090",130.00881116145,1
"3091",0,1
"3092",130.00881116145,1
"3093",21.6681351935749,1
"3094",0,1
"3095",-771.385612891268,1
"3096",420.361822755354,1
"3097",0,1
"3098",0,1
"3099",0,1
"3100",0,1
"3101",0,1
"3102",186.129281312809,1
"3103",0,1
"3104",0,1
"3105",0,1
"3106",0,1
"3107",0,1
"3108",0,1
"3109",0,1
"3110",0,1
"3111",0,1
"3112",0,1
"3113",0,1
"3114",0,1
"3115",0,1
"3116",0,1
"3117",0,1
"3118",0,1
"3119",8.66725407742997,1
"3120",0,1
"3121",79.4787198900328,1
"3122",130.875536569193,1
"3123",20.8447460562191,1
"3124",944.730694439867,1
"3125",0,1
"3126",198.913481077018,1
"3127",60.8874598939456,1
"3128",0,0
"3129",0,0
"3130",0,0
"3131",7.28049342504118,0
"3132",0,1
"3133",0,1
"3134",-1.95013216742174,1
"3135",44.5063496876029,1
"3136",23.9649575240939,1
"3137",11.0507489487232,1
"3138",0,1
"3139",0,1
"3140",0,1
"3141",0,1
"3142",0,1
"3143",0,1
"3144",0,1
"3145",0,0
"3146",44.7230310395387,0
"3147",0,0
"3148",65.0044055807248,0
"3149",0,0
"3150",0,0
"3151",0,0
"3152",0,0
"3153",20.5197240283155,0
"3154",34.6690163097199,0
"3155",41.6028195716639,0
"3156",61.320822597817,0
"3157",0,0
"3158",260.017622322899,0
"3159",0,0
"3160",452.430662841845,0
"3161",0,0
"3162",0,0
"3163",0,0
"3164",0,0
"3165",0,0
"3166",65.0044055807248,0
"3167",0,1
"3168",0,1
"3169",0,1
"3170",0,1
"3171",0,1
"3172",0,1
"3173",0,1
"3174",0,0
"3175",0,1
"3176",0,0
"3177",0,0
"3178",0,0
"3179",0,0
"3180",0,0
"3181",0,0
"3182",0,0
"3183",0,0
"3184",0,0
"3185",0,0
"3186",0,0
"3187",26.0017622322899,0
"3188",0,0
"3189",2.38349487129324,0
"3190",439.863144429571,0
"3191",17.3345081548599,0
"3192",0,0
"3193",0,1
"3194",0,1
"3195",0,1
"3196",0,1
"3197",0,1
"3198",0,1
"3199",65.4377682845963,1
"3200",-156.01057339374,1
"3201",0,1
"3202",0,1
"3203",0,1
"3204",0,1
"3205",0,1
"3206",0,1
"3207",102.793633358319,1
"3208",0,1
"3209",117.007930045305,1
"3210",0,1
"3211",0,1
"3212",0,1
"3213",0,1
"3214",214.514538416392,1
"3215",8.66725407742997,1
"3216",0,1
"3217",9.53397948517297,1
"3218",0,1
"3219",0,1
"3220",0,1
"3221",0,1
"3222",0,1
"3223",0,1
"3224",0,1
"3225",130.00881116145,1
"3226",-6.50044055807248,1
"3227",0,1
"3228",31.6354773826194,1
"3229",0,1
"3230",0,1
"3231",151.676946355025,1
"3232",0,1
"3233",0,1
"3234",143.009692277595,1
"3235",0,1
"3236",695.547139713755,1
"3237",0,1
"3238",12.134155708402,0
"3239",0,0
"3240",0,0
"3241",0,1
"3242",358.824318805601,1
"3243",0,0
"3244",0,0
"3245",0,0
"3246",0,0
"3247",0,0
"3248",0,0
"3249",0,0
"3250",0,0
"3251",0,0
"3252",26.0017622322899,0
"3253",0,0
"3254",0,0
"3255",7.58384731775123,0
"3256",332.215848787891,0
"3257",156.01057339374,0
"3258",0,0
"3259",0,0
"3260",0,0
"3261",0,0
"3262",81.3421795166803,0
"3263",0,0
"3264",0,0
"3265",-7.15048461387973,1
"3266",0,1
"3267",256.724065773476,1
"3268",1300.0881116145,1
"3269",0,1
"3270",0,1
"3271",0,1
"3272",0,1
"3273",0,1
"3274",0,1
"3275",175.381886256795,0
"3276",43.7696330910214,0
"3277",0,0
"3278",0,0
"3279",0,0
"3280",0,0
"3281",286.886109962932,1
"3282",-115.924523285626,1
"3283",220.971642704077,1
"3284",6.06707785420098,1
"3285",0,1
"3286",0,1
"3287",0,1
"3288",0,1
"3289",0,1
"3290",0,1
"3291",0,1
"3292",0,1
"3293",0,0
"3294",0,0
"3295",69.7280590529241,0
"3296",0,0
"3297",0,0
"3298",0,0
"3299",26.0884347730642,0
"3300",62.6209107094316,0
"3301",1.25675184122735,0
"3302",195.013216742174,0
"3303",139.326109294687,0
"3304",88.18931023785,0
"3305",0,0
"3306",108.55735731981,1
"3307",0,0
"3308",51.483489219934,0
"3309",0,0
"3310",0,0
"3311",79.7387375123558,0
"3312",0,1
"3313",0,1
"3314",0,1
"3315",2080.14097858319,1
"3316",0,1
"3317",0,1
"3318",0,1
"3319",62.1442117351729,1
"3320",0,1
"3321",0,1
"3322",-216.681351935749,0
"3323",0,0
"3324",0,0
"3325",298.153540263591,0
"3326",0,0
"3327",0,0
"3328",0,0
"3329",0,0
"3330",0,0
"3331",0,0
"3332",0,0
"3333",0,0
"3334",0,0
"3335",0,0
"3336",0,0
"3337",0,0
"3338",0,0
"3339",0,0
"3340",333.60260944028,0
"3341",0,0
"3342",38.3525992926276,0
"3343",0,0
"3344",99.6734218904447,0
"3345",0,0
"3346",0,0
"3347",0,0
"3348",0,0
"3349",0,0
"3350",280.168988052924,0
"3351",0,0
"3352",87.8859563451399,0
"3353",126.108546826606,0
"3354",0,0
"3355",139.976153350494,0
"3356",86.6725407742997,0
"3357",8.06054629200987,0
"3358",176.725310638797,0
"3359",11.267430300659,0
"3360",142.576329573723,0
"3361",0,0
"3362",39.0026433484349,0
"3363",0,0
"3364",0,0
"3365",182.727384087417,0
"3366",0,0
"3367",24.0949663352553,0
"3368",13.3475712792422,0
"3369",0,0
"3370",0,0
"3371",519.168519238055,0
"3372",78.0052866968698,0
"3373",31.2021146787479,0
"3374",0,0
"3375",0,0
"3376",1157.16509187768,0
"3377",-21.2347724897034,0
"3378",398.693687561779,0
"3379",13.4342438200165,0
"3380",36.8791660994645,0
"3381",0,0
"3382",0,0
"3383",91.0061678130147,0
"3384",0,0
"3385",124.808458714992,0
"3386",173.345081548599,0
"3387",195.013216742174,0
"3388",0,0
"3389",35.1023790135914,0
"3390",104.00704892916,0
"3391",0,0
"3392",0,1
"3393",-29.0353011593904,1
"3394",0,1
"3395",56.3371515032948,1
"3396",0,1
"3397",0,1
"3398",0,1
"3399",-216.681351935749,1
"3400",0,1
"3401",0,1
"3402",65.5244408253706,1
"3403",125.675184122735,1
"3404",-19.5013216742174,1
"3405",0,1
"3406",0,1
"3407",0,1
"3408",0,1
"3409",0,1
"3410",0,1
"3411",0,1
"3412",-160.344200432454,1
"3413",151.676946355025,1
"3414",0,1
"3415",-130.00881116145,1
"3416",0,1
"3417",0,1
"3418",0,1
"3419",0,1
"3420",0,1
"3421",0,1
"3422",3.68358298290774,1
"3423",390.026433484349,1
"3424",0,1
"3425",0,1
"3426",0,1
"3427",0,1
"3428",-32.5022027903624,1
"3429",21.6681351935749,1
"3430",0,1
"3431",0,1
"3432",0,1
"3433",0,1
"3434",10.8340675967875,1
"3435",1631.61058007619,0
"3436",0,1
"3437",0,1
"3438",0,1
"3439",0,1
"3440",-8.49390899588137,1
"3441",0,1
"3442",0,1
"3443",0,1
"3444",0,1
"3445",15.1676946355025,1
"3446",23.6182673609967,1
"3447",0,1
"3448",-216.681351935749,1
"3449",0,1
"3450",0,1
"3451",0,1
"3452",0,1
"3453",-108.340675967875,1
"3454",-21.6681351935749,1
"3455",-26.2184435842257,1
"3456",-3.46690163097199,1
"3457",6.97713953233113,1
"3458",-65.0044055807248,1
"3459",-2.60017622322899,1
"3460",3.03353892710049,1
"3461",0,1
"3462",0,1
"3463",0,1
"3464",0,1
"3465",0,1
"3466",0,1
"3467",0,1
"3468",169.444817213756,1
"3469",0,1
"3470",0,1
"3471",0,1
"3472",0,1
"3473",0,1
"3474",0,1
"3475",0,1
"3476",0,1
"3477",0,1
"3478",0,1
"3479",0,1
"3480",0,1
"3481",0,1
"3482",0,1
"3483",0,1
"3484",0,1
"3485",0,1
"3486",0,1
"3487",0,1
"3488",0,1
"3489",0,1
"3490",0,1
"3491",0,1
"3492",0,1
"3493",0,1
"3494",0,1
"3495",0,1
"3496",0,1
"3497",0,1
"3498",0,1
"3499",0,1
"3500",1690.54790780272,1
"3501",8.79726288859142,1
"3502",240.08293794481,1
"3503",433.362703871499,1
"3504",281.685757516474,1
"3505",513.101441383854,1
"3506",0,1
"3507",273.971901387561,1
"3508",86.6725407742997,1
"3509",195.013216742174,1
"3510",-400.210457025329,1
"3511",0,1
"3512",1170.07930045305,1
"3513",374.858738848846,1
"3514",282.985845628089,1
"3515",43.3362703871499,1
"3516",0,1
"3517",16.2511013951812,1
"3518",162.727695303748,1
"3519",0,1
"3520",0,1
"3521",0,1
"3522",0,1
"3523",-109.034056294069,1
"3524",0,1
"3525",0,1
"3526",0,1
"3527",0,1
"3528",0,1
"3529",0,1
"3530",0,1
"3531",0,1
"3532",0,1
"3533",0,1
"3534",0,1
"3535",0,1
"3536",0,1
"3537",0,1
"3538",0,1
"3539",0,1
"3540",0,1
"3541",0,1
"3542",0,1
"3543",0,1
"3544",0,1
"3545",0,1
"3546",0,1
"3547",0,1
"3548",0,1
"3549",0,1
"3550",0,1
"3551",164.547818660008,0
"3552",225.348606013179,0
"3553",0,0
"3554",0,0
"3555",0,0
"3556",17.3345081548599,0
"3557",277.352130477759,0
"3558",134.342438200165,0
"3559",0,0
"3560",-77.1385612891268,0
"3561",8.88393542936572,0
"3562",84.5057272549422,0
"3563",274.058573928336,0
"3564",0,0
"3565",0,0
"3566",0,0
"3567",0,0
"3568",0,0
"3569",0,0
"3570",0,0
"3571",0,0
"3572",0,0
"3573",0,0
"3574",0,0
"3575",0,0
"3576",0,0
"3577",0,0
"3578",0,0
"3579",0,0
"3580",0,0
"3581",0,0
"3582",0,0
"3583",0,0
"3584",0,0
"3585",0,0
"3586",0,0
"3587",0,0
"3588",0,0
"3589",0,0
"3590",0,0
"3591",0,0
"3592",0,0
"3593",0,0
"3594",0,0
"3595",0,0
"3596",0,0
"3597",0,0
"3598",0,0
"3599",0,0
"3600",0,0
"3601",0,0
"3602",0,0
"3603",0,0
"3604",0,0
"3605",0,0
"3606",0,0
"3607",0,0
"3608",0,0
"3609",866.508726391061,0
"3610",132.175624680807,0
"3611",0,0
"3612",-23.8349487129324,0
"3613",120.258150324341,0
"3614",53.7369752800658,0
"3615",79.7387375123558,0
"3616",23.0548958459637,0
"3617",0,0
"3618",0,0
"3619",317.438180585873,0
"3620",476.698974258648,0
"3621",0,0
"3622",0,0
"3623",0,0
"3624",45.1563937434102,0
"3625",127.841997642092,0
"3626",24.9183554726112,0
"3627",60.1074070269769,0
"3628",0,0
"3629",355.314080904242,0
"3630",0,0
"3631",43.3362703871499,0
"3632",11.2240940302718,0
"3633",561.204701513591,0
"3634",0,0
"3635",13.000881116145,0
"3636",0,0
"3637",138.67606523888,0
"3638",-101.103518813221,0
"3639",0,0
"3640",-686.879885636325,0
"3641",0,0
"3642",0,0
"3643",298.153540263591,0
"3644",0,0
"3645",739.27343653439,0
"3646",0,0
"3647",0,0
"3648",0,0
"3649",0,0
"3650",0,0
"3651",0,0
"3652",0,0
"3653",0,0
"3654",0,0
"3655",0,0
"3656",0,0
"3657",0,0
"3658",0,0
"3659",0,0
"3660",0,0
"3661",0,0
"3662",0,0
"3663",0,0
"3664",0,0
"3665",0,0
"3666",0,0
"3667",0,0
"3668",0,0
"3669",0,0
"3670",0,0
"3671",0,0
"3672",0,0
"3673",0,0
"3674",0,0
"3675",0,0
"3676",0,0
"3677",0,0
"3678",0,0
"3679",0,0
"3680",0,0
"3681",0,0
"3682",0,0
"3683",0,0
"3684",0,0
"3685",0,0
"3686",0,0
"3687",0,0
"3688",0,0
"3689",0,0
"3690",0,0
"3691",0,0
"3692",0,0
"3693",0,0
"3694",0,0
"3695",0,0
"3696",0,0
"3697",0,0
"3698",0,0
"3699",0,0
"3700",0,0
"3701",0,0
"3702",0,0
"3703",0,0
"3704",0,0
"3705",0,0
"3706",0,0
"3707",0,0
"3708",0,0
"3709",0,0
"3710",0,0
"3711",0,0
"3712",0,0
"3713",0,0
"3714",0,0
"3715",0,1
"3716",216.681351935749,1
"3717",21.6681351935749,1
"3718",0,1
"3719",0,1
"3720",0,1
"3721",0,1
"3722",0,1
"3723",26.0017622322899,1
"3724",99.8467669719933,1
"3725",51.7868431126441,1
"3726",8.66725407742997,1
"3727",0,1
"3728",0,1
"3729",0,1
"3730",0,1
"3731",0,1
"3732",0,1
"3733",30.1187079190692,1
"3734",64.2243527137561,1
"3735",0,1
"3736",0,1
"3737",2.29682233051894,1
"3738",292.866515276359,1
"3739",2.51350368245469,1
"3740",0,1
"3741",0,1
"3742",0,1
"3743",0,1
"3744",0,1
"3745",0,1
"3746",432.322633382207,1
"3747",299.713645997528,1
"3748",192.586385600494,1
"3749",898.360885125617,1
"3750",0,1
"3751",-2231.81792493822,1
"3752",0,1
"3753",0,1
"3754",0,1
"3755",0,1
"3756",0,1
"3757",0,1
"3758",0,1
"3759",477.565699666391,1
"3760",47.6698974258649,1
"3761",260.017622322899,1
"3762",13.000881116145,1
"3763",182.012335626029,1
"3764",17.94121594028,1
"3765",43.3362703871499,1
"3766",0,1
"3767",0,1
"3768",0,1
"3769",337.156183612026,1
"3770",0,1
"3771",0,1
"3772",0,1
"3773",0,1
"3774",0,1
"3775",0,1
"3776",0,1
"3777",0,1
"3778",0,1
"3779",0,1
"3780",0,1
"3781",0,1
"3782",0,1
"3783",0,1
"3784",0,1
"3785",0,1
"3786",0,1
"3787",0,1
"3788",0,1
"3789",0,1
"3790",0,1
"3791",0,1
"3792",0,1
"3793",0,1
"3794",0,1
"3795",0,1
"3796",0,1
"3797",43.3362703871499,1
"3798",0,1
"3799",0,1
"3800",0,0
"3801",0,0
"3802",0,0
"3803",0,0
"3804",0,0
"3805",0,0
"3806",0,0
"3807",0,0
"3808",0,0
"3809",0,0
"3810",0,0
"3811",0,0
"3812",0,0
"3813",0,0
"3814",0,0
"3815",0,0
"3816",0,0
"3817",0,0
"3818",0,0
"3819",0,0
"3820",0,0
"3821",0,0
"3822",0,0
"3823",0,0
"3824",0,0
"3825",296.420089448105,0
"3826",0,0
"3827",0,0
"3828",221.014978974464,0
"3829",0,0
"3830",325.022027903624,0
"3831",0,0
"3832",45.5030839065074,0
"3833",130.00881116145,0
"3834",288.619560778418,0
"3835",14.0842878758237,0
"3836",57.4638945333607,0
"3837",87.3659211004941,0
"3838",76.7051985852553,0
"3839",0,0
"3840",281.90243886841,0
"3841",130.00881116145,0
"3842",38.5692806445634,1
"3843",0,1
"3844",0,1
"3845",0,1
"3846",0,1
"3847",58.3306199411037,1
"3848",106.390543800453,1
"3849",152.066972788509,1
"3850",12.3508370603377,1
"3851",64.3543615249176,1
"3852",0,1
"3853",0,1
"3854",64.7443879584019,1
"3855",112.890984358525,1
"3856",299.756982267916,1
"3857",91.656211868822,1
"3858",0,1
"3859",172.348347329695,1
"3860",71.5048461387973,1
"3861",175.511895067957,1
"3862",0,1
"3863",75.8384731775123,1
"3864",0,1
"3865",203.463789467669,1
"3866",1751.43536769666,1
"3867",141.70960416598,1
"3868",178.545433995057,1
"3869",0,1
"3870",0,1
"3871",0,1
"3872",0,1
"3873",0,1
"3874",0,1
"3875",0,1
"3876",0,1
"3877",0,1
"3878",0,1
"3879",0,1
"3880",0,1
"3881",17234.4013702656,1
"3882",26.2617798546128,1
"3883",70.1180854864085,1
"3884",30.5304024877471,1
"3885",0,1
"3886",0,1
"3887",42.9029076832784,1
"3888",284.675960173187,1
"3889",0,1
"3890",-318.521587345551,1
"3891",29.9020265671334,1
"3892",0,1
"3893",0,1
"3894",0,1
"3895",0,1
"3896",0,1
"3897",0,1
"3898",0,1
"3899",0,1
"3900",0,1
"3901",0,1
"3902",0,1
"3903",0,1
"3904",0,1
"3905",0,1
"3906",0,1
"3907",0,1
"3908",0,1
"3909",0,1
"3910",0,1
"3911",0,1
"3912",0,1
"3913",0,1
"3914",0,1
"3915",0,1
"3916",0,1
"3917",0,1
"3918",0,1
"3919",0,1
"3920",0,1
"3921",0,1
"3922",0,1
"3923",0,1
"3924",0,1
"3925",0,1
"3926",0,1
"3927",0,1
"3928",0,1
"3929",0,1
"3930",240.516300648682,1
"3931",2210.14978974464,1
"3932",0,1
"3933",1.51676946355025,1
"3934",0,1
"3935",0,1
"3936",0,1
"3937",70.4214393791185,1
"3938",0,1
"3939",0,1
"3940",86.6725407742997,1
"3941",0,1
"3942",0,1
"3943",0,1
"3944",0,1
"3945",47.6698974258649,1
"3946",74.1050223620263,1
"3947",0,1
"3948",-8.23389137355847,1
"3949",1894.22837862232,1
"3950",86.6725407742997,1
"3951",0,1
"3952",-82.5555950875205,1
"3953",389.809752132413,1
"3954",0,1
"3955",87.1059034781712,1
"3956",29.9020265671334,1
"3957",56.6405053960049,1
"3958",0,1
"3959",182.012335626029,1
"3960",160.344200432454,1
"3961",130.00881116145,1
"3962",104.873774336903,1
"3963",256.550720691927,1
"3964",194.579854038303,1
"3965",1568.77298801483,1
"3966",26.0017622322899,1
"3967",-52.8702498723228,1
"3968",-234.232541442545,1
"3969",0,1
"3970",-1040.0704892916,1
"3971",58.0706023187808,1
"3972",67.2578916408566,1
"3973",390.026433484349,1
"3974",0,1
"3975",0,1
"3976",0,1
"3977",0,1
"3978",0,1
"3979",0,1
"3980",0,1
"3981",0,1
"3982",0,1
"3983",0,1
"3984",0,1
"3985",0,1
"3986",0,1
"3987",0,1
"3988",0,1
"3989",0,1
"3990",0,1
"3991",0,1
"3992",0,1
"3993",0,1
"3994",0,1
"3995",0,1
"3996",0,1
"3997",0,1
"3998",0,1
"3999",0,1
"4000",0,1
"4001",0,1
"4002",0,1
"4003",0,1
"4004",0,1
"4005",0,1
"4006",0,1
"4007",0,1
"4008",43.3362703871499,1
"4009",0,1
"4010",0,1
"4011",0,1
"4012",0,1
"4013",0,1
"4014",0,1
"4015",0,1
"4016",0,1
"4017",0,1
"4018",0,1
"4019",0,1
"4020",0,1
"4021",0,1
"4022",0,1
"4023",0,1
"4024",0,1
"4025",0,1
"4026",0,1
"4027",0,1
"4028",0,1
"4029",0,1
"4030",0,1
"4031",0,1
"4032",0,1
"4033",0,1
"4034",0,1
"4035",0,1
"4036",0,1
"4037",0,1
"4038",0,0
"4039",0,1
"4040",0,1
"4041",0,1
"4042",0,1
"4043",0,1
"4044",0,1
"4045",0,1
"4046",0,1
"4047",0,1
"4048",0,1
"4049",0,1
"4050",0,1
"4051",0,1
"4052",0,1
"4053",0,1
"4054",0,1
"4055",27.5185316958402,1
"4056",216.681351935749,1
"4057",325.23870925556,1
"4058",0,1
"4059",260.017622322899,1
"4060",4.42029957948929,1
"4061",13.000881116145,1
"4062",121.688247247117,1
"4063",0,1
"4064",355.574098526565,1
"4065",5.76372396149093,1
"4066",0,1
"4067",0,1
"4068",0,1
"4069",0,1
"4070",0,1
"4071",2.38349487129324,1
"4072",195.013216742174,1
"4073",0,1
"4074",-190.332899540362,1
"4075",81.4721883278417,1
"4076",169.22813586182,1
"4077",141.276241462109,1
"4078",0,1
"4079",208.014097858319,1
"4080",8.66725407742997,0
"4081",24.2249751464168,1
"4082",0,1
"4083",0,1
"4084",-805.10123125247,1
"4085",0,1
"4086",38.0059091295304,1
"4087",34.4523349577841,1
"4088",158.74075842813,1
"4089",43.7696330910214,1
"4090",0,1
"4091",0,1
"4092",0,1
"4093",0,1
"4094",0,1
"4095",0,1
"4096",0,1
"4097",0,0
"4098",0,1
"4099",0,1
"4100",0,1
"4101",0,1
"4102",0,1
"4103",0,1
"4104",0,1
"4105",0,1
"4106",0,1
"4107",0,1
"4108",0,1
"4109",0,1
"4110",0,1
"4111",0,1
"4112",0,1
"4113",147.34331931631,1
"4114",-103.40034114374,1
"4115",0,1
"4116",0,1
"4117",0,1
"4118",23.4015860090609,1
"4119",13.000881116145,1
"4120",0,1
"4121",0,1
"4122",0,1
"4123",21.6681351935749,1
"4124",86.8458858558483,1
"4125",-531.302674946457,1
"4126",0,0
"4127",0,1
"4128",0,1
"4129",0,1
"4130",0,1
"4131",0,1
"4132",0,1
"4133",51.2234715976111,1
"4134",0,1
"4135",0,1
"4136",101.146855083608,0
"4137",0,1
"4138",0,1
"4139",0,1
"4140",0,1
"4141",0,1
"4142",0,1
"4143",0,1
"4144",0,1
"4145",0,1
"4146",0,1
"4147",0,1
"4148",0,1
"4149",0,1
"4150",0,1
"4151",0,1
"4152",0,1
"4153",65.0044055807248,1
"4154",109.077392564456,1
"4155",773.119063706754,1
"4156",0,1
"4157",-11.267430300659,1
"4158",157.960705561161,1
"4159",0,0
"4160",4.72365347219934,0
"4161",606.707785420098,0
"4162",0,0
"4163",78.8720121046128,1
"4164",9.05728051091432,1
"4165",0,1
"4166",0,1
"4167",0,1
"4168",0,1
"4169",0,1
"4170",0,1
"4171",0,1
"4172",0,1
"4173",29.0353011593904,1
"4174",0,1
"4175",0,1
"4176",0,1
"4177",0,1
"4178",0,1
"4179",0,1
"4180",0,1
"4181",0,1
"4182",0,1
"4183",0,1
"4184",0,1
"4185",0,1
"4186",0,1
"4187",0,1
"4188",44.0729869837314,1
"4189",0,1
"4190",13.000881116145,1
"4191",212.997768952842,1
"4192",21.6681351935749,1
"4193",217.981440047364,1
"4194",335.812759230024,1
"4195",69.7280590529241,1
"4196",11.8308018156919,1
"4197",261.751073138385,1
"4198",43.3362703871499,1
"4199",-78.6119944822899,1
"4200",134.125756848229,1
"4201",0,1
"4202",16.0344200432455,1
"4203",26.0450985026771,1
"4204",0,1
"4205",0,1
"4206",0,1
"4207",0,1
"4208",0,1
"4209",0,1
"4210",317.221499233937,1
"4211",635.093042523681,1
"4212",-207.580735154448,1
"4213",0,1
"4214",0,1
"4215",0,1
"4216",0,1
"4217",0,1
"4218",0,1
"4219",0,1
"4220",1085.48690065733,1
"4221",0,1
"4222",0,1
"4223",125.675184122735,1
"4224",255.683995284184,1
"4225",0,1
"4226",433.362703871499,1
"4227",-65.0044055807248,1
"4228",0,1
"4229",-0.216681351935749,1
"4230",0,1
"4231",-39.0026433484349,1
"4232",0,1
"4233",-450.697212026359,1
"4234",-26.0017622322899,1
"4235",-21.6681351935749,1
"4236",0,1
"4237",0,1
"4238",-86.6725407742997,1
"4239",1.2134155708402,1
"4240",24.7016741206754,1
"4241",-585.039650226523,1
"4242",0,1
"4243",0,1
"4244",-15.1676946355025,1
"4245",-558.561189019975,1
"4246",-86.2391780704282,1
"4247",0,1
"4248",0,1
"4249",0,1
"4250",0,1
"4251",0,1
"4252",0,1
"4253",0,1
"4254",0,1
"4255",0,1
"4256",0,1
"4257",0,1
"4258",0,1
"4259",0,1
"4260",0,1
"4261",0,1
"4262",0,1
"4263",0,0
"4264",0,1
"4265",0,1
"4266",0,1
"4267",0,1
"4268",0,1
"4269",0,1
"4270",0,1
"4271",-278.435537237438,1
"4272",0,1
"4273",-73.2382969542833,1
"4274",0,1
"4275",-8.45057272549422,1
"4276",-216.681351935749,1
"4277",-177.028664531507,1
"4278",-4.24695449794069,1
"4279",-130.00881116145,1
"4280",-49.8367109452223,1
"4281",-237.482761721581,1
"4282",0,1
"4283",0,1
"4284",0,1
"4285",0,1
"4286",0,1
"4287",0,1
"4288",0,1
"4289",0,1
"4290",0,1
"4291",0,1
"4292",0,1
"4293",0,1
"4294",0,1
"4295",0,1
"4296",0,1
"4297",0,1
"4298",0,1
"4299",0,1
"4300",0,1
"4301",0,1
"4302",0,1
"4303",0,1
"4304",0,1
"4305",0,1
"4306",0,1
"4307",0,1
"4308",0,1
"4309",0,1
"4310",0,1
"4311",0,1
"4312",0,1
"4313",0,1
"4314",0,1
"4315",0,1
"4316",0,1
"4317",0,1
"4318",0,1
"4319",0,1
"4320",0,1
"4321",0,1
"4322",0,1
"4323",0,1
"4324",0,1
"4325",135.642526311779,0
"4326",0,0
"4327",76.618526044481,0
"4328",0,0
"4329",0,0
"4330",0,1
"4331",0,0
"4332",0,1
"4333",0,0
"4334",0,0
"4335",0,0
"4336",0,0
"4337",0,0
"4338",27.9518943997117,0
"4339",-18.0278884810543,0
"4340",0,0
"4341",0,0
"4342",47.6698974258649,0
"4343",0,0
"4344",0,0
"4345",0,0
"4346",0,0
"4347",0,0
"4348",0,0
"4349",0,0
"4350",0,0
"4351",0,0
"4352",0,0
"4353",0,0
"4354",0,1
"4355",-627.50919520593,0
"4356",0,0
"4357",41.1694568677924,0
"4358",0,0
"4359",0,0
"4360",0,0
"4361",0,0
"4362",0,0
"4363",0,0
"4364",0,0
"4365",0,0
"4366",0,0
"4367",81.7538740853582,0
"4368",0,0
"4369",0,0
"4370",0,0
"4371",0,0
"4372",-12.3075007899506,1
"4373",0,0
"4374",0,0
"4375",0,0
"4376",0,0
"4377",0,0
"4378",0,0
"4379",0,0
"4380",0,0
"4381",0,0
"4382",0,0
"4383",0,0
"4384",0,0
"4385",0,0
"4386",0,0
"4387",0,0
"4388",11.267430300659,0
"4389",175.078532364085,0
"4390",0,0
"4391",40.8227667046952,0
"4392",154.710485282125,0
"4393",0,0
"4394",5.46037006878088,0
"4395",0,0
"4396",0,0
"4397",0,0
"4398",0,0
"4399",0,0
"4400",81.4938564630353,0
"4401",80.9088168128088,0
"4402",0,0
"4403",0,0
"4404",-26.0017622322899,0
"4405",0,0
"4406",0,0
"4407",0,0
"4408",-3.03353892710049,0
"4409",0,0
"4410",13.2175624680807,0
"4411",0,0
"4412",-255.033951228377,0
"4413",0,0
"4414",-61.017468705107,0
"4415",338.889634427512,0
"4416",0,1
"4417",-2.16681351935749,1
"4418",0,1
"4419",0,1
"4420",0,1
"4421",0,1
"4422",0,1
"4423",0,0
"4424",0,0
"4425",0,0
"4426",0,0
"4427",0,0
"4428",0,1
"4429",2.60017622322899,1
"4430",0,1
"4431",15.1676946355025,1
"4432",240.516300648682,1
"4433",175.078532364085,1
"4434",91.0061678130147,1
"4435",1.73345081548599,1
"4436",-9.96734218904447,1
"4437",21.6681351935749,1
"4438",-354.490691766886,1
"4439",8.66725407742997,1
"4440",195.013216742174,1
"4441",0,1
"4442",247.016741206754,1
"4443",52.2202058165156,1
"4444",154.190450037479,1
"4445",247.016741206754,1
"4446",0,1
"4447",86.6725407742997,1
"4448",13.000881116145,1
"4449",0,1
"4450",28.6019384555189,1
"4451",0,1
"4452",-161.77429735523,1
"4453",75.2751016624793,1
"4454",0,1
"4455",0,1
"4456",0,1
"4457",358.390956101729,1
"4458",0,1
"4459",455.897564472817,1
"4460",-435.529517390856,1
"4461",0,1
"4462",0,1
"4463",75.8384731775123,1
"4464",0,1
"4465",0,1
"4466",0,1
"4467",0,1
"4468",0,1
"4469",0,1
"4470",0,1
"4471",0,1
"4472",0,1
"4473",0,1
"4474",0,1
"4475",0,1
"4476",0,1
"4477",0,1
"4478",0,1
"4479",0,1
"4480",0,1
"4481",0,1
"4482",0,1
"4483",0,1
"4484",0,1
"4485",0,1
"4486",0,1
"4487",0,1
"4488",0,1
"4489",0,1
"4490",0,1
"4491",0,1
"4492",0,1
"4493",0,1
"4494",0,1
"4495",0,1
"4496",0,1
"4497",0,1
"4498",0,1
"4499",236.616036313838,1
"4500",0,1
"4501",0,1
"4502",0,1
"4503",0,1
"4504",0,1
"4505",0,1
"4506",0,1
"4507",0,1
"4508",0,1
"4509",0,1
"4510",0,1
"4511",0,1
